CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  2764;M.G.M. SRL UNIPERSONALE;;NULL;FTI/2017/1631;Fatt. clienti italia;1631;2017-04-07 00:00:00.000;2017;FTI;1631;;2017-04-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-05-31 00:00:00.000;1054.6900;;137270;453899
C  2764;M.G.M. SRL UNIPERSONALE;;NULL;FTI/2017/2465;Fatt. clienti italia;2465;2017-05-26 00:00:00.000;2017;FTI;2465;;2017-05-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-06-30 00:00:00.000;1956.8800;;144740;458989
C  2764;M.G.M. SRL UNIPERSONALE;;NULL;FTI/2017/4001;Fatt. clienti italia;4001;2017-09-08 00:00:00.000;2017;FTI;4001;;2017-09-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-10-31 00:00:00.000;518.5000;;NULL;469842
C  2764;M.G.M. SRL UNIPERSONALE;;NULL;FTI/2017/505;Fatt. clienti italia;505;2017-02-03 00:00:00.000;2017;FTI;505;;2017-02-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-03-31 00:00:00.000;1955.9700;;125365;446756
C  2876;M/S SEHAT INDUSTRIAL AND COMMERCIAL CO.;A    46;BARSA DAROU CO LTD;FTE/2017/151;Fatt. clienti estero;151;2017-01-31 00:00:00.000;2017;FTE;151;;2017-01-31 00:00:00.000;EXW TRICERRO;ANTICIPATO;2017-01-31 00:00:00.000;77800.0000;;122942;445190
C   651;MA.CO.TA. SRL;A     2;GIGLIOCHEM S.a.S.;FTI/2016/2231;Fatt. clienti italia;2231;2016-05-20 00:00:00.000;2016;FTI;2231;;2016-05-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-07-31 00:00:00.000;831.1300;MA.CO.TA SRL VIA CORTA, 1/B SAN ROMANO PI;89823;420647
C   651;MA.CO.TA. SRL;A     2;GIGLIOCHEM S.a.S.;FTI/2016/3677;Fatt. clienti italia;3677;2016-09-09 00:00:00.000;2016;FTI;3677;;2016-09-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-11-30 00:00:00.000;870.0200;MA.CO.TA SRL VIA CORTA, 1/B SAN ROMANO PI;105281;431043
C   651;MA.CO.TA. SRL;A     2;GIGLIOCHEM S.a.S.;FTI/2017/2887;Fatt. clienti italia;2887;2017-06-23 00:00:00.000;2017;FTI;2887;;2017-06-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-09-10 00:00:00.000;915.0000;MA.CO.TA SRL VIA CORTA, 1/B SAN ROMANO PI;149696;462651
C   651;MA.CO.TA. SRL;A     2;GIGLIOCHEM S.a.S.;FTI/2017/564;Fatt. clienti italia;564;2017-02-10 00:00:00.000;2017;FTI;564;;2017-02-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-04-30 00:00:00.000;915.0000;MA.CO.TA SRL VIA CORTA, 1/B SAN ROMANO PI;127381;447764
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2016/1681;Fatt. clienti italia;1681;2016-04-15 00:00:00.000;2016;FTI;1681;;2016-04-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-06-30 00:00:00.000;6141.3600;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;83647;416560
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2016/311;Fatt. clienti italia;311;2016-01-22 00:00:00.000;2016;FTI;311;;2016-01-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-03-31 00:00:00.000;11459.8300;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;69481;407127
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2016/3197;Fatt. clienti italia;3197;2016-07-15 00:00:00.000;2016;FTI;3197;;2016-07-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-09-30 00:00:00.000;6455.0200;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;98041;426718
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2016/3399;Fatt. clienti italia;3399;2016-07-29 00:00:00.000;2016;FTI;3399;;2016-07-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-09-30 00:00:00.000;11016.8400;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;99775;428178
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2016/3768;Fatt. clienti italia;3768;2016-09-09 00:00:00.000;2016;FTI;3768;;2016-09-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-11-30 00:00:00.000;6915.4500;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;105329;431141
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2016/540;Fatt. clienti italia;540;2016-02-05 00:00:00.000;2016;FTI;540;;2016-02-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-04-30 00:00:00.000;8168.2700;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;72098;409028
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2017/1246;Fatt. clienti italia;1246;2017-03-17 00:00:00.000;2017;FTI;1246;;2017-03-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-05-31 00:00:00.000;11039.6600;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;133462;451612
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2017/1352;Fatt. clienti italia;1352;2017-03-24 00:00:00.000;2017;FTI;1352;;2017-03-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-05-31 00:00:00.000;12355.7900;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;133986;452370
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2017/3196;Fatt. clienti italia;3196;2017-07-07 00:00:00.000;2017;FTI;3196;;2017-07-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-09-30 00:00:00.000;9469.1500;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;152015;464331
C  2423;MA.FO. S.R.L.;A     3;PROCHEM SAS DI L.CHIOSI & C.;FTI/2017/405;Fatt. clienti italia;405;2017-01-31 00:00:00.000;2017;FTI;405;;2017-01-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-03-31 00:00:00.000;9739.2600;MA.FO. SRL VIA CIMMINOLA S.N.C. AREA P.I.P. Z.I. BRUSCIANO NA;124094;445769
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/1088;Fatt. clienti italia;1088;2016-03-11 00:00:00.000;2016;FTI;1088;;2016-03-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;84646.0400;;77369;412678
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/118;Fatt. clienti italia;118;2016-01-15 00:00:00.000;2016;FTI;118;;2016-01-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;74198.2000;;68169;406511
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/1210;Fatt. clienti italia;1210;2016-03-18 00:00:00.000;2016;FTI;1210;;2016-03-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;55350.1800;;78322;413190
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/1475;Fatt. clienti italia;1475;2016-04-08 00:00:00.000;2016;FTI;1475;;2016-04-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;96824.0800;;80997;415655
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/1618;Fatt. clienti italia;1618;2016-04-15 00:00:00.000;2016;FTI;1618;;2016-04-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;73985.6800;;83567;416495
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/1850;Fatt. clienti italia;1850;2016-04-29 00:00:00.000;2016;FTI;1850;;2016-04-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;48124.1200;;86328;417769
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/1954;Fatt. clienti italia;1954;2016-05-06 00:00:00.000;2016;FTI;1954;;2016-05-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;65877.5600;;86422;418750
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2106;Fatt. clienti italia;2106;2016-05-13 00:00:00.000;2016;FTI;2106;;2016-05-13 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;5673.0000;;88213;419731
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2226;Fatt. clienti italia;2226;2016-05-20 00:00:00.000;2016;FTI;2226;;2016-05-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;88321.7800;;89950;420642
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2355;Fatt. clienti italia;2355;2016-05-31 00:00:00.000;2016;FTI;2355;;2016-05-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;54015.9900;;89881;421198
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/246;Fatt. clienti italia;246;2016-01-22 00:00:00.000;2016;FTI;246;;2016-01-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;72324.0400;;69412;407059
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2495;Fatt. clienti italia;2495;2016-06-10 00:00:00.000;2016;FTI;2495;;2016-06-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;71037.1800;;91565;422317
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/25;Fatt. clienti italia;25;2016-01-08 00:00:00.000;2016;FTI;25;;2016-01-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;58916.9100;;68438;405786
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2646;Fatt. clienti italia;2646;2016-06-17 00:00:00.000;2016;FTI;2646;;2016-06-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;18234.6100;;92851;423239
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2757;Fatt. clienti italia;2757;2016-06-24 00:00:00.000;2016;FTI;2757;;2016-06-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;54274.2600;;95269;424109
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2864;Fatt. clienti italia;2864;2016-06-30 00:00:00.000;2016;FTI;2864;;2016-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;77005.7900;;95366;424841
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/2975;Fatt. clienti italia;2975;2016-07-08 00:00:00.000;2016;FTI;2975;;2016-07-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;72934.2800;;96240;425752
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3128;Fatt. clienti italia;3128;2016-07-15 00:00:00.000;2016;FTI;3128;;2016-07-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;48647.0100;;97972;426645
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3237;Fatt. clienti italia;3237;2016-07-22 00:00:00.000;2016;FTI;3237;;2016-07-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;130534.3900;;99067;427302
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3343;Fatt. clienti italia;3343;2016-07-29 00:00:00.000;2016;FTI;3343;;2016-07-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;71586.1800;;99796;428119
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3445;Fatt. clienti italia;3445;2016-08-05 00:00:00.000;2016;FTI;3445;;2016-08-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-11-30 00:00:00.000;83489.6600;;102841;429282
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3554;Fatt. clienti italia;3554;2016-08-31 00:00:00.000;2016;FTI;3554;;2016-08-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-11-30 00:00:00.000;219137.6200;;102942;429904
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/360;Fatt. clienti italia;360;2016-01-29 00:00:00.000;2016;FTI;360;;2016-01-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;17097.0800;;70218;407590
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3668;Fatt. clienti italia;3668;2016-09-09 00:00:00.000;2016;FTI;3668;;2016-09-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;123031.6900;;105272;431034
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3832;Fatt. clienti italia;3832;2016-09-16 00:00:00.000;2016;FTI;3832;;2016-09-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;40115.5500;;105389;431826
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/3953;Fatt. clienti italia;3953;2016-09-23 00:00:00.000;2016;FTI;3953;;2016-09-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;85258.4800;;106495;432693
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4070;Fatt. clienti italia;4070;2016-09-30 00:00:00.000;2016;FTI;4070;;2016-09-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;82774.3200;;107573;433387
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4185;Fatt. clienti italia;4185;2016-10-07 00:00:00.000;2016;FTI;4185;;2016-10-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;87099.7000;;108794;434305
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4319;Fatt. clienti italia;4319;2016-10-14 00:00:00.000;2016;FTI;4319;;2016-10-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;32554.1800;;111448;435000
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4435;Fatt. clienti italia;4435;2016-10-21 00:00:00.000;2016;FTI;4435;;2016-10-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;29657.7100;;111643;435952
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4663;Fatt. clienti italia;4663;2016-11-04 00:00:00.000;2016;FTI;4663;;2016-11-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;1662.2500;;113599;437513
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/474;Fatt. clienti italia;474;2016-02-05 00:00:00.000;2016;FTI;474;;2016-02-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;2388.7600;;72035;408959
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4762;Fatt. clienti italia;4762;2016-11-11 00:00:00.000;2016;FTI;4762;;2016-11-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;63180.1400;;114571;438406
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4884;Fatt. clienti italia;4884;2016-11-18 00:00:00.000;2016;FTI;4884;;2016-11-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;33236.4600;;115690;439135
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/4992;Fatt. clienti italia;4992;2016-11-25 00:00:00.000;2016;FTI;4992;;2016-11-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;66584.1800;;115584;439760
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/5097;Fatt. clienti italia;5097;2016-11-30 00:00:00.000;2016;FTI;5097;;2016-11-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;30564.6600;;116752;440453
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/5189;Fatt. clienti italia;5189;2016-12-09 00:00:00.000;2016;FTI;5189;;2016-12-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-03-31 00:00:00.000;44433.3200;;118272;441366
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/5324;Fatt. clienti italia;5324;2016-12-16 00:00:00.000;2016;FTI;5324;;2016-12-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-03-31 00:00:00.000;53147.5900;;118883;442109
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/5404;Fatt. clienti italia;5404;2016-12-23 00:00:00.000;2016;FTI;5404;;2016-12-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-03-31 00:00:00.000;28488.5300;;118958;442287
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/597;Fatt. clienti italia;597;2016-02-12 00:00:00.000;2016;FTI;597;;2016-02-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;83631.1200;;73097;409476
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/730;Fatt. clienti italia;730;2016-02-19 00:00:00.000;2016;FTI;730;;2016-02-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;75396.0000;;74180;410362
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/854;Fatt. clienti italia;854;2016-02-29 00:00:00.000;2016;FTI;854;;2016-02-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;17491.1400;;74886;410949
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2016/983;Fatt. clienti italia;983;2016-03-04 00:00:00.000;2016;FTI;983;;2016-03-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;26049.4400;;76490;411942
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1039;Fatt. clienti italia;1039;2017-03-10 00:00:00.000;2017;FTI;1039;;2017-03-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;69416.7800;;133317;450762
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1180;Fatt. clienti italia;1180;2017-03-17 00:00:00.000;2017;FTI;1180;;2017-03-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;109427.2900;;133428;451545
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1300;Fatt. clienti italia;1300;2017-03-24 00:00:00.000;2017;FTI;1300;;2017-03-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;45572.8600;;133931;452316
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1408;Fatt. clienti italia;1408;2017-03-31 00:00:00.000;2017;FTI;1408;;2017-03-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;95753.4100;;135418;452994
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1533;Fatt. clienti italia;1533;2017-04-07 00:00:00.000;2017;FTI;1533;;2017-04-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;96037.1800;;136877;453796
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1673;Fatt. clienti italia;1673;2017-04-14 00:00:00.000;2017;FTI;1673;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;32713.0800;;138379;454562
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1796;Fatt. clienti italia;1796;2017-04-21 00:00:00.000;2017;FTI;1796;;2017-04-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;54709.9200;;138997;455238
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/1902;Fatt. clienti italia;1902;2017-04-28 00:00:00.000;2017;FTI;1902;;2017-04-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;18657.2200;;140137;455793
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/193;Fatt. clienti italia;193;2017-01-20 00:00:00.000;2017;FTI;193;;2017-01-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;105325.6500;;122551;444723
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2001;Fatt. clienti italia;2001;2017-05-05 00:00:00.000;2017;FTI;2001;;2017-05-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;37704.3400;;141353;456699
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2139;Fatt. clienti italia;2139;2017-05-12 00:00:00.000;2017;FTI;2139;;2017-05-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;121975.6000;;142834;457733
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2274;Fatt. clienti italia;2274;2017-05-19 00:00:00.000;2017;FTI;2274;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;66482.6800;;143311;458357
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2398;Fatt. clienti italia;2398;2017-05-26 00:00:00.000;2017;FTI;2398;;2017-05-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;56575.3000;;144674;458921
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2602;Fatt. clienti italia;2602;2017-06-09 00:00:00.000;2017;FTI;2602;;2017-06-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;101041.1300;;147425;460698
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2749;Fatt. clienti italia;2749;2017-06-16 00:00:00.000;2017;FTI;2749;;2017-06-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;33497.5400;;148814;461672
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2884;Fatt. clienti italia;2884;2017-06-23 00:00:00.000;2017;FTI;2884;;2017-06-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;54495.4500;;149693;462647
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/2993;Fatt. clienti italia;2993;2017-06-30 00:00:00.000;2017;FTI;2993;;2017-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;32813.1200;;150803;463287
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3115;Fatt. clienti italia;3115;2017-07-07 00:00:00.000;2017;FTI;3115;;2017-07-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;29892.4400;;151929;464242
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3263;Fatt. clienti italia;3263;2017-07-14 00:00:00.000;2017;FTI;3263;;2017-07-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;99304.5800;;153226;465147
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/329;Fatt. clienti italia;329;2017-01-31 00:00:00.000;2017;FTI;329;;2017-01-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;57960.7400;;124017;445693
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3388;Fatt. clienti italia;3388;2017-07-21 00:00:00.000;2017;FTI;3388;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;56725.1200;;154102;465745
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3496;Fatt. clienti italia;3496;2017-07-31 00:00:00.000;2017;FTI;3496;;2017-07-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;70668.7400;;155308;466739
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3611;Fatt. clienti italia;3611;2017-08-04 00:00:00.000;2017;FTI;3611;;2017-08-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;30070.5600;;155448;467285
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3671;Fatt. clienti italia;3671;2017-08-18 00:00:00.000;2017;FTI;3671;;2017-08-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;125827.3800;;155697;467541
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3695;Fatt. clienti italia;3695;2017-08-25 00:00:00.000;2017;FTI;3695;;2017-08-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;83171.5500;;157124;468167
C   563;MADEL SPA;A    62;SILVIA MORARA;FTI/2017/3773;Fatt. clienti italia;3773;2017-08-31 00:00:00.000;2017;FTI;3773;;2017-08-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;66833.3100;;158146;468733
